date,family,sales,dcoilwtico,est_ferie,day_of_week,month
2014-03-30,BEVERAGES,204049.0,101.62333333333333,0,6,3
2014-03-31,BEVERAGES,142892.0,101.57,0,0,3
2014-04-01,BEVERAGES,69603.0,99.69,0,1,4
2014-04-02,BEVERAGES,67563.0,99.6,0,2,4
2014-04-03,BEVERAGES,57799.0,100.29,0,3,4
2014-04-04,BEVERAGES,69815.0,101.16,0,4,4
2014-04-05,BEVERAGES,105006.0,100.91666666666667,0,5,4
2014-04-06,BEVERAGES,108684.0,100.67333333333333,0,6,4
2014-04-07,BEVERAGES,66624.0,100.43,0,0,4
2014-04-08,BEVERAGES,58574.0,102.57,0,1,4
2014-04-09,BEVERAGES,59827.0,103.55,0,2,4
2014-04-10,BEVERAGES,54230.0,103.37,0,3,4
2014-04-11,BEVERAGES,66332.0,103.68,0,4,4
2014-04-12,BEVERAGES,98408.0,103.80333333333334,0,5,4
2014-04-13,BEVERAGES,96119.0,103.92666666666666,0,6,4
2014-04-14,BEVERAGES,59960.0,104.05,0,0,4
2014-04-15,BEVERAGES,56390.0,103.7,0,1,4
2014-04-16,BEVERAGES,64095.0,103.71,0,2,4
2014-04-17,BEVERAGES,68721.0,104.33,0,3,4
2014-04-18,BEVERAGES,75392.0,104.335,1,4,4
2014-04-19,BEVERAGES,86805.0,104.34,0,5,4
2014-04-20,BEVERAGES,88483.0,104.345,0,6,4
2014-04-21,BEVERAGES,63609.0,104.35,0,0,4
2014-04-22,BEVERAGES,58112.0,101.69,0,1,4
2014-04-23,BEVERAGES,58359.0,101.47,0,2,4
2014-04-24,BEVERAGES,50937.0,102.2,0,3,4
2014-04-25,BEVERAGES,61537.0,100.85,0,4,4
2014-04-26,BEVERAGES,85177.0,100.94333333333333,0,5,4
2014-04-27,BEVERAGES,95416.0,101.03666666666666,0,6,4
2014-04-28,BEVERAGES,57356.0,101.13,0,0,4
2014-04-29,BEVERAGES,50202.0,101.56,0,1,4
2014-04-30,BEVERAGES,53990.0,100.07,0,2,4
2014-05-01,BEVERAGES,78962.0,99.69,1,3,5
2014-05-02,BEVERAGES,64284.0,100.09,0,4,5
2014-05-03,BEVERAGES,94864.0,99.97333333333333,0,5,5
2014-05-04,BEVERAGES,101287.0,99.85666666666667,0,6,5
2014-05-05,BEVERAGES,64649.0,99.74,0,0,5
2014-05-06,BEVERAGES,57870.0,99.81,0,1,5
2014-05-07,BEVERAGES,57705.0,101.06,0,2,5
2014-05-08,BEVERAGES,49244.0,100.52,0,3,5
2014-05-09,BEVERAGES,59525.0,100.32,0,4,5
2014-05-10,BEVERAGES,95159.0,100.50999999999999,0,5,5
2014-05-11,BEVERAGES,80059.0,100.7,0,6,5
2014-05-12,BEVERAGES,62713.0,100.89,0,0,5
2014-05-13,BEVERAGES,56771.0,102.01,0,1,5
2014-05-14,BEVERAGES,52073.0,102.63,0,2,5
2014-05-15,BEVERAGES,49135.0,101.74,0,3,5
2014-05-16,BEVERAGES,58701.0,102.31,0,4,5
2014-05-17,BEVERAGES,88017.0,102.52333333333334,0,5,5
2014-05-18,BEVERAGES,104696.0,102.73666666666666,0,6,5
2014-05-19,BEVERAGES,59787.0,102.95,0,0,5
2014-05-20,BEVERAGES,50085.0,102.8,0,1,5
2014-05-21,BEVERAGES,54151.0,104.31,0,2,5
2014-05-22,BEVERAGES,48061.0,104.03,0,3,5
2014-05-23,BEVERAGES,55783.0,105.01,0,4,5
2014-05-24,BEVERAGES,88017.0,104.9525,1,5,5
2014-05-25,BEVERAGES,94557.0,104.89500000000001,0,6,5
2014-05-26,BEVERAGES,57519.0,104.8375,0,0,5
2014-05-27,BEVERAGES,48270.0,104.78,0,1,5
2014-05-28,BEVERAGES,50834.0,103.37,0,2,5
2014-05-29,BEVERAGES,48281.0,104.26,0,3,5
2014-05-30,BEVERAGES,59178.0,103.4,0,4,5
2014-05-31,BEVERAGES,91541.0,103.29,0,5,5
2014-06-01,BEVERAGES,114657.0,103.17999999999999,0,6,6
2014-06-02,BEVERAGES,72708.0,103.07,0,0,6
2014-06-03,BEVERAGES,62687.0,103.34,0,1,6
2014-06-04,BEVERAGES,62208.0,103.27,0,2,6
2014-06-05,BEVERAGES,53502.0,103.17,0,3,6
2014-06-06,BEVERAGES,58061.0,103.32,0,4,6
2014-06-07,BEVERAGES,90754.0,103.91,0,5,6
2014-06-08,BEVERAGES,104307.0,104.5,0,6,6
2014-06-09,BEVERAGES,63668.0,105.09,0,0,6
2014-06-10,BEVERAGES,54163.0,105.02,0,1,6
2014-06-11,BEVERAGES,55837.0,105.04,0,2,6
2014-06-12,BEVERAGES,51503.0,107.2,0,3,6
2014-06-13,BEVERAGES,63452.0,107.49,0,4,6
2014-06-14,BEVERAGES,104430.0,107.5,0,5,6
2014-06-15,BEVERAGES,76030.0,107.50999999999999,0,6,6
2014-06-16,BEVERAGES,70432.0,107.52,0,0,6
2014-06-17,BEVERAGES,59488.0,106.95,0,1,6
2014-06-18,BEVERAGES,59042.0,106.64,0,2,6
2014-06-19,BEVERAGES,55222.0,107.08,0,3,6
2014-06-20,BEVERAGES,61230.0,107.95,0,4,6
2014-06-21,BEVERAGES,92464.0,107.57666666666667,0,5,6
2014-06-22,BEVERAGES,99990.0,107.20333333333333,0,6,6
2014-06-23,BEVERAGES,60970.0,106.83,0,0,6
2014-06-24,BEVERAGES,50137.0,106.64,0,1,6
2014-06-25,BEVERAGES,53829.0,107.04,0,2,6
2014-06-26,BEVERAGES,49449.0,106.49,0,3,6
2014-06-27,BEVERAGES,59170.0,106.46,0,4,6
2014-06-28,BEVERAGES,84659.0,106.33,0,5,6
2014-06-29,BEVERAGES,92730.0,106.19999999999999,0,6,6
2014-06-30,BEVERAGES,64099.0,106.07,0,0,6
2014-07-01,BEVERAGES,151981.0,106.06,0,1,7
2014-07-02,BEVERAGES,147934.0,105.18,0,2,7
2014-07-03,BEVERAGES,123586.0,104.76,0,3,7
2014-07-04,BEVERAGES,125861.0,104.6175,0,4,7
2014-07-05,BEVERAGES,178341.0,104.475,0,5,7
2014-07-06,BEVERAGES,206575.0,104.3325,0,6,7
2014-07-07,BEVERAGES,132624.0,104.19,0,0,7
2014-07-08,BEVERAGES,113402.0,104.06,0,1,7
2014-07-09,BEVERAGES,114770.0,102.93,0,2,7
2014-07-10,BEVERAGES,104974.0,103.61,0,3,7
2014-07-11,BEVERAGES,113287.0,101.48,0,4,7
2014-07-12,BEVERAGES,169948.0,101.56333333333333,0,5,7
2014-07-13,BEVERAGES,169215.0,101.64666666666668,0,6,7
2014-07-14,BEVERAGES,129145.0,101.73,0,0,7
2014-07-15,BEVERAGES,117142.0,100.56,0,1,7
2014-07-16,BEVERAGES,127336.0,101.88,0,2,7
2014-07-17,BEVERAGES,106428.0,103.84,0,3,7
2014-07-18,BEVERAGES,117099.0,103.83,0,4,7
2014-07-19,BEVERAGES,165636.0,104.33333333333333,0,5,7
2014-07-20,BEVERAGES,182377.0,104.83666666666667,0,6,7
2014-07-21,BEVERAGES,131027.0,105.34,0,0,7
2014-07-22,BEVERAGES,114090.0,104.59,0,1,7
2014-07-23,BEVERAGES,115441.0,103.81,0,2,7
2014-07-24,BEVERAGES,104302.0,102.76,0,3,7
2014-07-25,BEVERAGES,122394.0,105.23,0,4,7
2014-07-26,BEVERAGES,153221.0,105.38000000000001,0,5,7
2014-07-27,BEVERAGES,172959.0,105.53,0,6,7
2014-07-28,BEVERAGES,126824.0,105.68,0,0,7
2014-07-29,BEVERAGES,109457.0,104.91,0,1,7
2014-07-30,BEVERAGES,117522.0,104.29,0,2,7
2014-07-31,BEVERAGES,110919.0,98.23,0,3,7
2014-08-01,BEVERAGES,80389.0,97.86,0,4,8
2014-08-02,BEVERAGES,94091.0,97.99333333333334,0,5,8
2014-08-03,BEVERAGES,91730.0,98.12666666666667,0,6,8
2014-08-04,BEVERAGES,66305.0,98.26,0,0,8
2014-08-05,BEVERAGES,57555.0,97.34,0,1,8
2014-08-06,BEVERAGES,55308.0,96.93,0,2,8
2014-08-07,BEVERAGES,54736.0,97.34,0,3,8
2014-08-08,BEVERAGES,62264.0,97.61,0,4,8
2014-08-09,BEVERAGES,82135.0,97.77,0,5,8
2014-08-10,BEVERAGES,78411.0,97.93,1,6,8
2014-08-11,BEVERAGES,57659.0,98.09,0,0,8
2014-08-12,BEVERAGES,49912.0,97.36,0,1,8
2014-08-13,BEVERAGES,54471.0,97.57,0,2,8
2014-08-14,BEVERAGES,51834.0,95.54,0,3,8
2014-08-15,BEVERAGES,61863.0,97.3,0,4,8
2014-08-16,BEVERAGES,88876.0,97.01333333333334,0,5,8
2014-08-17,BEVERAGES,90666.0,96.72666666666666,0,6,8
2014-08-18,BEVERAGES,62962.0,96.44,0,0,8
2014-08-19,BEVERAGES,54542.0,94.35,0,1,8
2014-08-20,BEVERAGES,56769.0,96.4,0,2,8
2014-08-21,BEVERAGES,54182.0,93.97,0,3,8
2014-08-22,BEVERAGES,61667.0,93.61,0,4,8
2014-08-23,BEVERAGES,82568.0,94.20333333333333,0,5,8
2014-08-24,BEVERAGES,82944.0,94.79666666666667,0,6,8
2014-08-25,BEVERAGES,57848.0,95.39,0,0,8
2014-08-26,BEVERAGES,50198.0,95.78,0,1,8
2014-08-27,BEVERAGES,53315.0,95.82,0,2,8
2014-08-28,BEVERAGES,48711.0,96.44,0,3,8
2014-08-29,BEVERAGES,64932.0,97.86,0,4,8
2014-08-30,BEVERAGES,94349.0,96.625,0,5,8
2014-08-31,BEVERAGES,106037.0,95.39,0,6,8
2014-09-01,BEVERAGES,172757.0,94.155,0,0,9
2014-09-02,BEVERAGES,148319.0,92.92,0,1,9
2014-09-03,BEVERAGES,146359.0,95.5,0,2,9
2014-09-04,BEVERAGES,112193.0,94.51,0,3,9
2014-09-05,BEVERAGES,125860.0,93.32,0,4,9
2014-09-06,BEVERAGES,194662.0,93.09333333333333,0,5,9
2014-09-07,BEVERAGES,231114.0,92.86666666666666,0,6,9
2014-09-08,BEVERAGES,138852.0,92.64,0,0,9
2014-09-09,BEVERAGES,117135.0,92.73,0,1,9
2014-09-10,BEVERAGES,119029.0,91.71,0,2,9
2014-09-11,BEVERAGES,98811.0,92.89,0,3,9
2014-09-12,BEVERAGES,121194.0,92.18,0,4,9
2014-09-13,BEVERAGES,179462.0,92.40666666666667,0,5,9
2014-09-14,BEVERAGES,208883.0,92.63333333333334,0,6,9
2014-09-15,BEVERAGES,134086.0,92.86,0,0,9
2014-09-16,BEVERAGES,124439.0,94.91,0,1,9
2014-09-17,BEVERAGES,121247.0,94.33,0,2,9
2014-09-18,BEVERAGES,98139.0,93.07,0,3,9
2014-09-19,BEVERAGES,119192.0,92.43,0,4,9
2014-09-20,BEVERAGES,180765.0,92.10666666666667,0,5,9
2014-09-21,BEVERAGES,210065.0,91.78333333333333,0,6,9
2014-09-22,BEVERAGES,125423.0,91.46,0,0,9
2014-09-23,BEVERAGES,116327.0,91.55,0,1,9
2014-09-24,BEVERAGES,119590.0,93.6,0,2,9
2014-09-25,BEVERAGES,99385.0,93.59,0,3,9
2014-09-26,BEVERAGES,108601.0,95.55,0,4,9
2014-09-27,BEVERAGES,177267.0,95.21,0,5,9
2014-09-28,BEVERAGES,205114.0,94.87,0,6,9
2014-09-29,BEVERAGES,126282.0,94.53,0,0,9
2014-09-30,BEVERAGES,124348.0,91.17,0,1,9
2014-10-01,BEVERAGES,153024.0,90.74,0,2,10
2014-10-02,BEVERAGES,129010.0,91.02,0,3,10
2014-10-03,BEVERAGES,142634.0,89.76,0,4,10
2014-10-04,BEVERAGES,207598.0,89.95,0,5,10
2014-10-05,BEVERAGES,227487.0,90.14,0,6,10
2014-10-06,BEVERAGES,137697.0,90.33,0,0,10
2014-10-07,BEVERAGES,121874.0,88.89,0,1,10
2014-10-08,BEVERAGES,116832.0,87.29,0,2,10
2014-10-09,BEVERAGES,108366.0,85.76,1,3,10
2014-10-10,BEVERAGES,149328.0,85.87,0,4,10
2014-10-11,BEVERAGES,165890.0,85.82333333333334,0,5,10
2014-10-12,BEVERAGES,196396.0,85.77666666666667,0,6,10
2014-10-13,BEVERAGES,131991.0,85.73,0,0,10
2014-10-14,BEVERAGES,114501.0,81.72,0,1,10
2014-10-15,BEVERAGES,121743.0,81.82,0,2,10
2014-10-16,BEVERAGES,112064.0,82.33,0,3,10
2014-10-17,BEVERAGES,119249.0,82.8,0,4,10
2014-10-18,BEVERAGES,186827.0,82.78666666666666,0,5,10
2014-10-19,BEVERAGES,221605.0,82.77333333333334,0,6,10
2014-10-20,BEVERAGES,137521.0,82.76,0,0,10
2014-10-21,BEVERAGES,115066.0,83.25,0,1,10
2014-10-22,BEVERAGES,113787.0,80.52,0,2,10
2014-10-23,BEVERAGES,102591.0,82.81,0,3,10
2014-10-24,BEVERAGES,109771.0,81.27,0,4,10
2014-10-25,BEVERAGES,169056.0,81.26666666666667,0,5,10
2014-10-26,BEVERAGES,209689.0,81.26333333333334,0,6,10
2014-10-27,BEVERAGES,123684.0,81.26,0,0,10
2014-10-28,BEVERAGES,105748.0,81.36,0,1,10
2014-10-29,BEVERAGES,108417.0,82.25,0,2,10
2014-10-30,BEVERAGES,95290.0,81.06,0,3,10
2014-10-31,BEVERAGES,115550.0,80.53,0,4,10
2014-11-01,BEVERAGES,190507.0,79.94333333333333,0,5,11
2014-11-02,BEVERAGES,157736.0,79.35666666666667,1,6,11
2014-11-03,BEVERAGES,218609.0,78.77,1,0,11
2014-11-04,BEVERAGES,147464.0,77.15,0,1,11
2014-11-05,BEVERAGES,140770.0,78.71,0,2,11
2014-11-06,BEVERAGES,120157.0,77.87,0,3,11
2014-11-07,BEVERAGES,125594.0,78.71,0,4,11
2014-11-08,BEVERAGES,185119.0,78.28333333333333,0,5,11
2014-11-09,BEVERAGES,222291.0,77.85666666666667,0,6,11
2014-11-10,BEVERAGES,128126.0,77.43,0,0,11
2014-11-11,BEVERAGES,114749.0,77.85,0,1,11
2014-11-12,BEVERAGES,117279.0,77.16,0,2,11
2014-11-13,BEVERAGES,95826.0,74.13,0,3,11
2014-11-14,BEVERAGES,116254.0,75.91,0,4,11
2014-11-15,BEVERAGES,178048.0,75.82,0,5,11
2014-11-16,BEVERAGES,227067.0,75.73,0,6,11
2014-11-17,BEVERAGES,135478.0,75.64,0,0,11
2014-11-18,BEVERAGES,116131.0,74.55,0,1,11
2014-11-19,BEVERAGES,112524.0,74.55,0,2,11
2014-11-20,BEVERAGES,106837.0,75.63,0,3,11
2014-11-21,BEVERAGES,119104.0,76.52,0,4,11
2014-11-22,BEVERAGES,171219.0,76.25999999999999,0,5,11
2014-11-23,BEVERAGES,210661.0,76.0,0,6,11
2014-11-24,BEVERAGES,130434.0,75.74,0,0,11
2014-11-25,BEVERAGES,111090.0,74.04,0,1,11
2014-11-26,BEVERAGES,110373.0,73.7,0,2,11
2014-11-27,BEVERAGES,98746.0,69.82,0,3,11
2014-11-28,BEVERAGES,117069.0,65.94,0,4,11
2014-11-29,BEVERAGES,188334.0,66.95333333333333,0,5,11
2014-11-30,BEVERAGES,235518.0,67.96666666666667,0,6,11
2014-12-01,BEVERAGES,173576.0,68.98,0,0,12
2014-12-02,BEVERAGES,150309.0,66.99,0,1,12
2014-12-03,BEVERAGES,139015.0,67.3,0,2,12
2014-12-04,BEVERAGES,117265.0,66.73,0,3,12
2014-12-05,BEVERAGES,133763.0,65.89,0,4,12
2014-12-06,BEVERAGES,181876.0,64.97,0,5,12
2014-12-07,BEVERAGES,228774.0,64.05,0,6,12
2014-12-08,BEVERAGES,156317.0,63.13,0,0,12
2014-12-09,BEVERAGES,130833.0,63.74,0,1,12
2014-12-10,BEVERAGES,128255.0,60.99,0,2,12
2014-12-11,BEVERAGES,116490.0,60.01,0,3,12
2014-12-12,BEVERAGES,124825.0,57.81,0,4,12
2014-12-13,BEVERAGES,182818.0,57.193333333333335,0,5,12
2014-12-14,BEVERAGES,225581.0,56.57666666666667,0,6,12
2014-12-15,BEVERAGES,163435.0,55.96,0,0,12
2014-12-16,BEVERAGES,153062.0,55.97,0,1,12
2014-12-17,BEVERAGES,141511.0,56.43,0,2,12
2014-12-18,BEVERAGES,130685.0,54.18,0,3,12
2014-12-19,BEVERAGES,141834.0,56.91,0,4,12
2014-12-20,BEVERAGES,177888.0,56.35666666666666,0,5,12
2014-12-21,BEVERAGES,205947.0,55.803333333333335,0,6,12
2014-12-22,BEVERAGES,172501.0,55.25,0,0,12
2014-12-23,BEVERAGES,176570.0,56.78,0,1,12
2014-12-24,BEVERAGES,170693.0,55.7,0,2,12
2014-12-26,BEVERAGES,190032.0,54.59,0,4,12
2014-12-27,BEVERAGES,159451.0,54.21333333333334,0,5,12
2014-12-28,BEVERAGES,156768.0,53.836666666666666,0,6,12
2014-12-29,BEVERAGES,160240.0,53.46,0,0,12
2014-12-30,BEVERAGES,187782.0,54.14,0,1,12
2014-12-31,BEVERAGES,174464.0,53.45,0,2,12
2015-01-01,BEVERAGES,3528.0,53.085,1,3,1
2015-01-02,BEVERAGES,111353.0,52.72,0,4,1
2015-01-03,BEVERAGES,110296.0,51.83,0,5,1
2015-01-04,BEVERAGES,122463.0,50.94,0,6,1
2015-01-05,BEVERAGES,88624.0,50.05,0,0,1
2015-01-06,BEVERAGES,73243.0,47.98,0,1,1
2015-01-07,BEVERAGES,73468.0,48.69,0,2,1
2015-01-08,BEVERAGES,66253.0,48.8,0,3,1
2015-01-09,BEVERAGES,69734.0,48.35,0,4,1
2015-01-10,BEVERAGES,98179.0,47.586666666666666,0,5,1
2015-01-11,BEVERAGES,123002.0,46.82333333333334,0,6,1
2015-01-12,BEVERAGES,72239.0,46.06,0,0,1
2015-01-13,BEVERAGES,63328.0,45.92,0,1,1
2015-01-14,BEVERAGES,66153.0,48.49,0,2,1
2015-01-15,BEVERAGES,60565.0,46.37,0,3,1
2015-01-16,BEVERAGES,70884.0,48.49,0,4,1
2015-01-17,BEVERAGES,105951.0,48.065,0,5,1
2015-01-18,BEVERAGES,112461.0,47.64,0,6,1
2015-01-19,BEVERAGES,70342.0,47.215,0,0,1
2015-01-20,BEVERAGES,58100.0,46.79,0,1,1
2015-01-21,BEVERAGES,61233.0,47.85,0,2,1
2015-01-22,BEVERAGES,54953.0,45.93,0,3,1
2015-01-23,BEVERAGES,63469.0,45.26,0,4,1
2015-01-24,BEVERAGES,96166.0,45.10666666666666,0,5,1
2015-01-25,BEVERAGES,105923.0,44.95333333333333,0,6,1
2015-01-26,BEVERAGES,60931.0,44.8,0,0,1
2015-01-27,BEVERAGES,52079.0,45.84,0,1,1
2015-01-28,BEVERAGES,58011.0,44.08,0,2,1
2015-01-29,BEVERAGES,50044.0,44.12,0,3,1
2015-01-30,BEVERAGES,68934.0,47.79,0,4,1
2015-01-31,BEVERAGES,105212.0,48.276666666666664,0,5,1
2015-02-01,BEVERAGES,123239.0,48.763333333333335,0,6,2
2015-02-02,BEVERAGES,74256.0,49.25,0,0,2
2015-02-03,BEVERAGES,71036.0,53.04,0,1,2
2015-02-04,BEVERAGES,64450.0,48.45,0,2,2
2015-02-05,BEVERAGES,62577.0,50.48,0,3,2
2015-02-06,BEVERAGES,72859.0,51.66,0,4,2
2015-02-07,BEVERAGES,97983.0,52.10333333333333,0,5,2
2015-02-08,BEVERAGES,94395.0,52.54666666666667,0,6,2
2015-02-09,BEVERAGES,64997.0,52.99,0,0,2
2015-02-10,BEVERAGES,60081.0,50.06,0,1,2
2015-02-11,BEVERAGES,60369.0,48.8,0,2,2
2015-02-12,BEVERAGES,63431.0,51.17,0,3,2
2015-02-13,BEVERAGES,86290.0,52.66,0,4,2
2015-02-14,BEVERAGES,103490.0,52.885,0,5,2
2015-02-15,BEVERAGES,74875.0,53.11,0,6,2
2015-02-16,BEVERAGES,75002.0,53.335,1,0,2
2015-02-17,BEVERAGES,81193.0,53.56,1,1,2
2015-02-18,BEVERAGES,76071.0,52.13,0,2,2
2015-02-19,BEVERAGES,61469.0,51.12,0,3,2
2015-02-20,BEVERAGES,77607.0,49.95,0,4,2
2015-02-21,BEVERAGES,97337.0,49.82,0,5,2
2015-02-22,BEVERAGES,119559.0,49.690000000000005,0,6,2
2015-02-23,BEVERAGES,67447.0,49.56,0,0,2
2015-02-24,BEVERAGES,63167.0,48.48,0,1,2
2015-02-25,BEVERAGES,60108.0,50.25,0,2,2
2015-02-26,BEVERAGES,52844.0,47.65,0,3,2
2015-02-27,BEVERAGES,67085.0,49.84,0,4,2
2015-02-28,BEVERAGES,96695.0,49.75666666666667,0,5,2
2015-03-01,BEVERAGES,120531.0,49.67333333333334,0,6,3
2015-03-02,BEVERAGES,75597.0,49.59,0,0,3
2015-03-03,BEVERAGES,68631.0,50.43,0,1,3
2015-03-04,BEVERAGES,67758.0,51.53,0,2,3
2015-03-05,BEVERAGES,64200.0,50.76,0,3,3
2015-03-06,BEVERAGES,72164.0,49.61,0,4,3
2015-03-07,BEVERAGES,105999.0,49.723333333333336,0,5,3
2015-03-08,BEVERAGES,109904.0,49.836666666666666,0,6,3
2015-03-09,BEVERAGES,72537.0,49.95,0,0,3
2015-03-10,BEVERAGES,69134.0,48.42,0,1,3
2015-03-11,BEVERAGES,65135.0,48.06,0,2,3
2015-03-12,BEVERAGES,58096.0,47.12,0,3,3
2015-03-13,BEVERAGES,69359.0,44.88,0,4,3
2015-03-14,BEVERAGES,100108.0,44.56333333333333,0,5,3
2015-03-15,BEVERAGES,103675.0,44.24666666666667,0,6,3
2015-03-16,BEVERAGES,67787.0,43.93,0,0,3
2015-03-17,BEVERAGES,56083.0,43.39,0,1,3
2015-03-18,BEVERAGES,51117.0,44.63,0,2,3
2015-03-19,BEVERAGES,51270.0,44.02,0,3,3
2015-03-20,BEVERAGES,65964.0,46.0,0,4,3
2015-03-21,BEVERAGES,99110.0,46.46666666666667,0,5,3
2015-03-22,BEVERAGES,100532.0,46.93333333333333,0,6,3
2015-03-23,BEVERAGES,67213.0,47.4,0,0,3
2015-03-24,BEVERAGES,56124.0,47.03,0,1,3
2015-03-25,BEVERAGES,56342.0,48.75,0,2,3
2015-03-26,BEVERAGES,53874.0,51.41,0,3,3
2015-03-27,BEVERAGES,69563.0,48.83,0,4,3
2015-03-28,BEVERAGES,91796.0,48.77333333333333,0,5,3
2015-03-29,BEVERAGES,92581.0,48.71666666666666,0,6,3
2015-03-30,BEVERAGES,59422.0,48.66,0,0,3
2015-03-31,BEVERAGES,58428.0,47.72,0,1,3
2015-04-01,BEVERAGES,72437.0,50.12,0,2,4
2015-04-02,BEVERAGES,75373.0,49.13,0,3,4
2015-04-03,BEVERAGES,79073.0,49.8675,1,4,4
2015-04-04,BEVERAGES,100278.0,50.605000000000004,0,5,4
2015-04-05,BEVERAGES,97667.0,51.3425,0,6,4
2015-04-06,BEVERAGES,74249.0,52.08,0,0,4
2015-04-07,BEVERAGES,69443.0,53.95,0,1,4
2015-04-08,BEVERAGES,66312.0,50.44,0,2,4
2015-04-09,BEVERAGES,59861.0,50.79,0,3,4
2015-04-10,BEVERAGES,72353.0,51.63,0,4,4
2015-04-11,BEVERAGES,101645.0,51.73666666666667,0,5,4
2015-04-12,BEVERAGES,107316.0,51.843333333333334,0,6,4
2015-04-13,BEVERAGES,69918.0,51.95,0,0,4
2015-04-14,BEVERAGES,56924.0,53.3,0,1,4
2015-04-15,BEVERAGES,62284.0,56.25,0,2,4
2015-04-16,BEVERAGES,58135.0,56.69,0,3,4
2015-04-17,BEVERAGES,69325.0,55.71,0,4,4
2015-04-18,BEVERAGES,104019.0,55.93,0,5,4
2015-04-19,BEVERAGES,111810.0,56.15,0,6,4
2015-04-20,BEVERAGES,70266.0,56.37,0,0,4
2015-04-21,BEVERAGES,61786.0,55.58,0,1,4
2015-04-22,BEVERAGES,65191.0,56.17,0,2,4
2015-04-23,BEVERAGES,60910.0,56.59,0,3,4
2015-04-24,BEVERAGES,73523.0,55.98,0,4,4
2015-04-25,BEVERAGES,102105.0,55.839999999999996,0,5,4
2015-04-26,BEVERAGES,104082.0,55.7,0,6,4
2015-04-27,BEVERAGES,66069.0,55.56,0,0,4
2015-04-28,BEVERAGES,57552.0,57.05,0,1,4
2015-04-29,BEVERAGES,66330.0,58.55,0,2,4
2015-04-30,BEVERAGES,70911.0,59.62,0,3,4
2015-05-01,BEVERAGES,108439.0,59.1,1,4,5
2015-05-02,BEVERAGES,115923.0,59.04,0,5,5
2015-05-03,BEVERAGES,118220.0,58.980000000000004,0,6,5
2015-05-04,BEVERAGES,82034.0,58.92,0,0,5
2015-05-05,BEVERAGES,73822.0,60.38,0,1,5
2015-05-06,BEVERAGES,72650.0,60.93,0,2,5
2015-05-07,BEVERAGES,70516.0,58.99,0,3,5
2015-05-08,BEVERAGES,76100.0,59.41,0,4,5
2015-05-09,BEVERAGES,120977.0,59.349999999999994,0,5,5
2015-05-10,BEVERAGES,103419.0,59.29,0,6,5
2015-05-11,BEVERAGES,100265.0,59.23,0,0,5
2015-05-12,BEVERAGES,86067.0,60.72,0,1,5
2015-05-13,BEVERAGES,87980.0,60.5,0,2,5
2015-05-14,BEVERAGES,76833.0,59.89,0,3,5
2015-05-15,BEVERAGES,88813.0,59.73,0,4,5
2015-05-16,BEVERAGES,138256.0,59.63333333333333,0,5,5
2015-05-17,BEVERAGES,160410.0,59.53666666666666,0,6,5
2015-05-18,BEVERAGES,91905.0,59.44,0,0,5
2015-05-19,BEVERAGES,84465.0,57.3,0,1,5
2015-05-20,BEVERAGES,85446.0,58.96,0,2,5
2015-05-21,BEVERAGES,81561.0,60.18,0,3,5
2015-05-22,BEVERAGES,86392.0,58.88,0,4,5
2015-05-23,BEVERAGES,128075.0,58.4825,0,5,5
2015-05-24,BEVERAGES,147438.0,58.085,1,6,5
2015-05-25,BEVERAGES,142885.0,57.6875,0,0,5
2015-05-26,BEVERAGES,119315.0,57.29,0,1,5
2015-05-27,BEVERAGES,130646.0,57.51,0,2,5
2015-05-28,BEVERAGES,110606.0,57.69,0,3,5
2015-05-29,BEVERAGES,142542.0,60.25,0,4,5
2015-05-30,BEVERAGES,222684.0,60.24666666666667,0,5,5
2015-05-31,BEVERAGES,279416.0,60.24333333333333,0,6,5
2015-06-01,BEVERAGES,177796.0,60.24,0,0,6
2015-06-02,BEVERAGES,158218.0,61.3,0,1,6
2015-06-03,BEVERAGES,148618.0,59.67,0,2,6
2015-06-04,BEVERAGES,129861.0,58.0,0,3,6
2015-06-05,BEVERAGES,139106.0,59.11,0,4,6
2015-06-06,BEVERAGES,203812.0,58.79,0,5,6
2015-06-07,BEVERAGES,256266.0,58.47,0,6,6
2015-06-08,BEVERAGES,153741.0,58.15,0,0,6
2015-06-09,BEVERAGES,133264.0,60.15,0,1,6
2015-06-10,BEVERAGES,131189.0,61.36,0,2,6
2015-06-11,BEVERAGES,108538.0,60.74,0,3,6
2015-06-12,BEVERAGES,130983.0,59.96,0,4,6
2015-06-13,BEVERAGES,193557.0,59.81666666666667,0,5,6
2015-06-14,BEVERAGES,231832.0,59.67333333333333,0,6,6
2015-06-15,BEVERAGES,147746.0,59.53,0,0,6
2015-06-16,BEVERAGES,144085.0,60.01,0,1,6
2015-06-17,BEVERAGES,137699.0,59.89,0,2,6
2015-06-18,BEVERAGES,117815.0,60.41,0,3,6
2015-06-19,BEVERAGES,149341.0,59.62,0,4,6
2015-06-20,BEVERAGES,213946.0,59.75,0,5,6
2015-06-21,BEVERAGES,189656.0,59.879999999999995,0,6,6
2015-06-22,BEVERAGES,155611.0,60.01,0,0,6
2015-06-23,BEVERAGES,134868.0,61.05,0,1,6
2015-06-24,BEVERAGES,129511.0,60.01,0,2,6
2015-06-25,BEVERAGES,112540.0,59.59,0,3,6
2015-06-26,BEVERAGES,129554.0,59.41,0,4,6
